province,return_period,original_fit_rr,rr_bootstrap_median,rr_lower_95,rr_upper_95,rr_valid_bootstraps,original_fit_ric,ric_bootstrap_median,ric_lower_95,ric_upper_95,ric_valid_bootstraps
Hunan Province,3.552327529311785,1.6631664324146977,1.6702324432967464,1.326368890431801,2.13922733899223,1000,-58.69923768838886,-58.861994423937645,-75.14248604043428,-38.83701256012022,1000
Hunan Province,3.6027073069734423,1.672308813859409,1.6792044739622973,1.3293936790925054,2.156577205029345,1000,-57.682408206405576,-57.82371041105408,-73.92462574508518,-38.04596273678368,1000
Hunan Province,3.65380158012469,1.6814600737293486,1.6879482065972526,1.333398701935926,2.1774445353027994,1000,-56.71168469591536,-56.88847753793492,-72.76179761055126,-37.292759373643236,1000
Hunan Province,3.7056204818750467,1.6906195043823857,1.6968121723736251,1.3381382813480596,2.1971041637533064,1000,-55.78384508261262,-55.93362379241911,-71.6501470240994,-36.57707530720352,1000
Hunan Province,3.7581742890437,1.6997864210105593,1.7052338158397058,1.3428635056255473,2.2129963522614293,1000,-54.89596230257386,-55.036965170688404,-70.58617310827326,-36.02203346809979,1000
Hunan Province,3.811473424197621,1.7089601605892122,1.715012287749788,1.3473997438829253,2.2282832987076233,1000,-54.04537130521418,-54.226201584639014,-69.56668907600464,-35.498311288708535,1000
Hunan Province,3.8655284577185847,1.7181400808833027,1.7248168153700063,1.3501609280111238,2.242697283518157,1000,-53.22964038453922,-53.44110722218249,-68.55801323463234,-34.954738951125364,1000
Hunan Province,3.9203501098995153,1.7273255595074368,1.7327267165572526,1.3529199870503115,2.259034779226991,1000,-52.44654619086594,-52.6661498627387,-67.59042300572582,-34.35876527228733,1000
Hunan Province,3.9759492530705436,1.7365159930363738,1.7414629763160479,1.355676929182667,2.2765268633945666,1000,-51.694051883646864,-51.86510209979853,-66.70584551092342,-33.789273538826166,1000
Hunan Province,4.032336913755238,1.745710796162973,1.7505586783946572,1.3584317648248099,2.294218820699739,1000,-50.97028797448003,-51.14872179967888,-65.85236074919476,-33.244683916713335,1000
Hunan Province,4.089524274857395,1.7549094009007644,1.7598698239307289,1.3611845064571595,2.311993864626349,1000,-50.27353548185492,-50.47243801153739,-65.01948070855703,-32.72353796196984,1000
Hunan Province,4.147522677878858,1.7641112558285117,1.767782311219139,1.3639351684659555,2.3297136850406694,1000,-49.60221107880632,-49.812637240879894,-64.21017838864095,-32.224487194989045,1000
Hunan Province,4.206343625168789,1.773315825374242,1.7761132411901372,1.366683766997014,2.3474458427599605,1000,-48.9548539639111,-49.154005563986296,-63.387082075270506,-31.7462829435164,1000
Hunan Province,4.265998782204827,1.7825225891365175,1.7841803646094658,1.3694303198202447,2.369551136113787,1000,-48.3301142269267,-48.51315570259143,-62.671030784607126,-31.28812294160035,1000
Hunan Province,4.326499979906612,1.7917310412407095,1.7928428883477832,1.3721748462040853,2.388381711541312,1000,-47.72674251439411,-47.89359043307406,-61.9661549249846,-30.848653706797478,1000
Hunan Province,4.387859216982109,1.800940689728288,1.8015362754757445,1.375371748278998,2.4037867224759046,1000,-47.14358082896699,-47.30679039073047,-61.26502315934816,-30.426706060252915,1000
Hunan Province,4.450088662307227,1.8101510559772238,1.8110414575169278,1.3797657015806954,2.4197781302774795,1000,-46.57955432007413,-46.743144479295005,-60.58617305599679,-30.021354750365496,1000
Hunan Province,4.513200657339153,1.8193616741517193,1.8208332021279336,1.3841614306669758,2.4379286222768526,1000,-46.033663943592664,-46.20714083897133,-59.91842686043522,-29.631737261126638,1000
Hunan Province,4.577207718563951,1.828572090679622,1.8279392318110865,1.388556588425722,2.4561541362832195,1000,-45.50497988515118,-45.69201718204944,-59.26464522463472,-29.25781737310766,1000
Hunan Province,4.642122539978843,1.8377818637559187,1.8362440721058781,1.3929509575196237,2.474454351757461,1000,-44.99263565602935,-45.16004701638402,-58.6288611216303,-28.898290875860386,1000
Hunan Province,4.707957995609706,1.846990562870894,1.8449119225772197,1.3973443278605011,2.494439736251898,1000,-44.49582278281074,-44.65291292019174,-58.01024537259702,-28.552222003214972,1000
Hunan Province,4.774727142064283,1.8561977683615538,1.8557203700564822,1.401736496323854,2.5149158039133113,1000,-44.01378602232526,-44.162077839682894,-57.455319804668406,-28.218952346147475,1000
Hunan Province,4.842443221121577,1.8654030709850147,1.8660648783013722,1.4061272664765134,2.5355283048653363,1000,-43.5458190422913,-43.674841437473276,-56.84538938967941,-27.897864737657425,1000
Hunan Province,4.911119662358001,1.8746060715126702,1.8754269648819295,1.410516448316692,2.5562776748348535,1000,-43.09126051566329,-43.25002983822754,-56.24995238325469,-27.58838008961131,1000
Hunan Province,4.980770085810741,1.8838063803439768,1.885558924749634,1.4142813397310503,2.5771643599386604,1000,-42.649490583217904,-42.809421019082826,-55.73277562014858,-27.24299696614609,1000
Hunan Province,5.051408304678919,1.8930036171388067,1.8954355302460837,1.416822713139523,2.5963809090490564,1000,-42.21992764453089,-42.37755824430917,-55.226636995439186,-26.89493597334444,1000
Hunan Province,5.123048328063047,1.902197410467344,1.9049494463117287,1.4193560333999908,2.619678915124412,1000,-41.80202544234508,-41.9637506502162,-54.69642756958524,-26.558297866563613,1000
Hunan Province,5.195704363743333,1.911387397476602,1.9142839315048326,1.4218813299959125,2.6412079095343945,1000,-41.395270409529964,-41.56597970053602,-54.146791501207794,-26.232528378000673,1000
Hunan Province,5.269390820997405,1.9205732235726398,1.9240213240478372,1.424398633478245,2.662859182924547,1000,-40.999179251466416,-41.198654798147885,-53.674096294009715,-25.917108527929837,1000
Hunan Province,5.344122313457973,1.9297545421176887,1.9338397615855532,1.427796165649687,2.6846567960632166,1000,-40.613296739858434,-40.838386633179574,-53.22236018810738,-25.61155186062952,1000
Hunan Province,5.419913662011037,1.9389310141413378,1.9432234579909928,1.4318521721221027,2.7065914018841997,1000,-40.23719369672408,-40.47548463246879,-52.78480754719054,-25.30216951593909,1000
Hunan Province,5.496779897735195,1.9481023080651119,1.952648588066919,1.4359501496622222,2.72842106828168,1000,-39.870465149722705,-40.113862433537754,-52.35959469653662,-25.000266021211676,1000
Hunan Province,5.57473626488263,1.9572680994396727,1.9623457181388266,1.4387079038601802,2.750391131999029,1000,-39.51272864207983,-39.74788967717174,-51.942505534511355,-24.706865903862205,1000
Hunan Province,5.653798223902378,1.966428070694028,1.9729741794999964,1.4410287407787565,2.7696178755748826,1000,-39.16362268220998,-39.38552121155968,-51.53330615767918,-24.42160960949188,1000
Hunan Province,5.7339814545064725,1.9755819108961188,1.9829224535499321,1.4433567004319852,2.7847124900884794,1000,-38.822805319758075,-39.01901248390323,-51.14434436865832,-24.178298550959923,1000
Hunan Province,5.8153018587795735,1.9847293155241985,1.993184717588214,1.44569188141956,2.8007918942915286,1000,-38.489952836201226,-38.680036967051024,-50.765325256605415,-23.956661476399457,1000
Hunan Province,5.8977755643327034,1.9938699862484361,2.003817269066797,1.4480343806013098,2.8265276231752283,1000,-38.16475853940607,-38.34101095618103,-50.36990334300877,-23.710331420186836,1000
Hunan Province,5.981418927501698,2.0030036307222687,2.012448611034701,1.4503842931534288,2.8524373140558734,1000,-37.846931652643825,-38.00967789477314,-49.98173466183204,-23.46814917281416,1000
Hunan Province,6.066248536591024,2.0121299623829536,2.0206573363703106,1.4527417126229645,2.87849128311162,1000,-37.53619628954357,-37.67231263661397,-49.601248306211446,-23.232606061248145,1000
Hunan Province,6.1522812151636055,2.0212487002608803,2.0290534512647307,1.455106730980555,2.8997212327762893,1000,-37.23229050733019,-37.34323908849845,-49.23192108329079,-23.00343229577831,1000
Hunan Province,6.239534025377303,2.0303595687972495,2.037813623777234,1.4574794386715448,2.9143915107797205,1000,-36.93496543146294,-37.04649065276658,-48.86651708123854,-22.78037250842007,1000
Hunan Province,6.328024271368712,2.039462297669614,2.0466863055075777,1.4598599246654558,2.9288717509506297,1000,-36.64398444547197,-36.76319128866504,-48.50117547684382,-22.563184802159256,1000
Hunan Province,6.417769502684951,2.0485566216249693,2.05636002200311,1.4622482765039313,2.9504060337940197,1000,-36.359122440400036,-36.47781896991002,-48.14805197767302,-22.351639874427146,1000
Hunan Province,6.508787517764118,2.057642280319993,2.066758030947706,1.4646816002788832,2.9749343309388543,1000,-36.080165118795634,-36.18780749302738,-47.80124705230464,-22.146317377178637,1000
Hunan Province,6.601096367465108,2.0667190181680777,2.074102601079135,1.4671371451808604,2.9995789708222023,1000,-35.80690834868962,-35.92673452889193,-47.4605577402741,-21.94656311035558,1000
Hunan Province,6.694714358647497,2.075786584192849,2.08393066023984,1.4707286452530697,3.0243396537246348,1000,-35.53915756341698,-35.67610460903607,-47.12579008076216,-21.751826772713372,1000
Hunan Province,6.789660057802188,2.084844731887814,2.0923613230555693,1.4750785454996684,3.0507878400318837,1000,-35.27672720353377,-35.39885224648583,-46.79675861253506,-21.561921956423994,1000
Hunan Province,6.885952294733557,2.0938932190819113,2.1016809116134585,1.4794368603559112,3.079436633370468,1000,-35.01944019742497,-35.13378525083054,-46.47328590698904,-21.352204158626165,1000
Hunan Province,6.983610166293805,2.102931807810618,2.111666060953528,1.4838035785983485,3.1084162194180056,1000,-34.767127477509256,-34.87093218882949,-46.15520213176866,-21.1700824279258,1000
Hunan Province,7.082653040170284,2.1119602641923723,2.122514257084917,1.4881786897670246,3.1376778816085977,1000,-34.51962752922739,-34.629772800431255,-45.842344642646935,-21.017353989150003,1000
Hunan Province,7.18310055872654,2.120978358310079,2.133052021944602,1.4925621841383383,3.165035750338727,1000,-34.276785970250664,-34.405282265026614,-45.53455760155255,-20.843651675637915,1000
Hunan Province,7.28497264289781,2.1299858640974323,2.1437094533249414,1.4969540526990242,3.1825001492981344,1000,-34.0384551575736,-34.17977490412545,-45.231691618809265,-20.67398312733647,1000
Hunan Province,7.388289496141789,2.1389825592298246,2.154436774231553,1.501354287121235,3.200390492387551,1000,-33.804493820357855,-33.911101667820006,-44.93360341781318,-20.508209025923847,1000
Hunan Province,7.493071608445409,2.1479682250196808,2.165186978021363,1.5057669436016503,3.2237413431448623,1000,-33.574766716579774,-33.67284624020615,-44.640155520521745,-20.34619639774549,1000
Hunan Province,7.599339760388451,2.1569426463159522,2.1759599411492268,1.5102061262353335,3.2519499474667035,1000,-33.34914431169933,-33.47361905227942,-44.35121595226102,-20.188541436453786,1000
Hunan Province,7.7071150272647975,2.1659056114075925,2.1858814934571105,1.5146536136761715,3.2777166987040065,1000,-33.127502477720334,-33.26739780294368,-44.066657964479035,-20.035340323994188,1000
Hunan Province,7.816418783262106,2.174856911930869,2.1933932898420143,1.5191093992093263,3.292116012069019,1000,-32.90972221114698,-33.056529625852775,-43.783709885410765,-19.885501316487556,1000
Hunan Province,7.927272705700797,2.183796342780284,2.2009174821014525,1.5212891096918708,3.3047953749508907,1000,-32.69568936846638,-32.861197449304285,-43.50185350106264,-19.7389145664435,1000
Hunan Province,8.03969877933312,2.1927237020230135,2.2080998220312136,1.5213450638115362,3.3301970751938,1000,-32.48529441789918,-32.64618608860057,-43.22355247960781,-19.595474962194334,1000
Hunan Province,8.153719300703223,2.2016387908166095,2.2184859651609647,1.5213468837824355,3.3594231366786973,1000,-32.278432206261826,-32.43243860436498,-42.948713448802174,-19.46279080073592,1000
Hunan Province,8.269356882569042,2.2105414133298424,2.2278408758963284,1.5212949837571863,3.3888829667533336,1000,-32.0750017398777,-32.22165512250204,-42.677141379688855,-19.358779976261985,1000
Hunan Province,8.3866344583869,2.2194313766667273,2.23740034468646,1.5211897806347148,3.4185780255407017,1000,-31.874905978558544,-32.051250305667736,-42.408426136605456,-19.25669353784783,1000
Hunan Province,8.505575286859717,2.2283084907931845,2.246026001760634,1.5210316938748638,3.448509785559666,1000,-31.678051641754788,-31.87490916043423,-42.12056199214987,-19.15647477897334,1000
Hunan Province,8.626202956549708,2.2371725684667996,2.25644992005064,1.523525612504596,3.478581693100556,1000,-31.484349026043695,-31.686336798485023,-41.88161542849559,-19.046503109087322,1000
Hunan Province,8.748541390556525,2.2460234251687816,2.266545411771376,1.5270148117226425,3.501880750762351,1000,-31.293711833188336,-31.499281716780974,-41.62341882631873,-18.898423592193595,1000
Hunan Province,8.872614851261718,2.2548608790389655,2.275891326670129,1.531252137754767,3.5187860122653185,1000,-31.106057008059686,-31.331417024726964,-41.42786876526311,-18.753436604119415,1000
Hunan Province,8.998447945140505,2.263684750812793,2.285840208688885,1.5368356389754072,3.543849247423098,1000,-30.92130458576688,-31.14736119889615,-41.197197827104056,-18.611452101224,1000
Hunan Province,9.126065627641761,2.272494863760795,2.294085309290814,1.5424784072726356,3.5736408144887153,1000,-30.7393775473907,-30.977510993809094,-40.964440162265845,-18.472383450472556,1000
Hunan Province,9.255493208137237,2.2812910436303464,2.3054780157066066,1.548180883763852,3.60362973518498,1000,-30.56020168375988,-30.809905730785538,-40.755015290193406,-18.336147270343858,1000
Hunan Province,9.386756354940953,2.2900731185894827,2.3169983133445413,1.5539435142051792,3.6338168196653267,1000,-30.383705466751373,-30.634989638485948,-40.54853241315605,-18.20266328054212,1000
Hunan Province,9.519881100399797,2.2988409191725925,2.3248510229747117,1.559766749067736,3.6642028831585494,1000,-30.209819927633543,-30.43768485969545,-40.345360191353805,-18.07807347864534,1000
Hunan Province,9.654893846056298,2.3075942782283363,2.3342424133274076,1.5651804119011263,3.694788745913923,1000,-30.038478542005866,-30.25071155388379,-40.14541259750284,-17.96664648229076,1000
Hunan Province,9.791821367884632,2.31633303086921,2.343076126800071,1.56759905593197,3.725499218633073,1000,-29.869617120921617,-30.065775052083097,-39.92549174886386,-17.85730435433958,1000
Hunan Province,9.930690821600875,2.325057014422942,2.352447055372984,1.5699983550680219,3.754859602845937,1000,-29.70317370780795,-29.890449816969742,-39.71252571546702,-17.749989085796848,1000
Hunan Province,10.071529748048581,2.333766068385675,2.362919568176663,1.5723783191386118,3.7778011204170934,1000,-29.539088480826393,-29.755818220745013,-39.52600158751704,-17.644981162794426,1000
Hunan Province,10.214366078660744,2.342460034376718,2.3731902949930705,1.5765692744000175,3.8005579065560746,1000,-29.377303660341152,-29.604935816230764,-39.35690362792011,-17.510782585923852,1000
Hunan Province,10.35922814099918,2.35113875609484,2.3844071583289805,1.581191150276484,3.8225735940925016,1000,-29.217763421185158,-29.459867683523434,-39.18988760443779,-17.435307339101367,1000
Hunan Province,10.506144664372531,2.3598020792760694,2.391530411911174,1.5847752060873743,3.84633379026053,1000,-29.06041380943619,-29.29383538485788,-39.025513795824175,-17.3402181470902,1000
Hunan Province,10.655144785533896,2.368449851653195,2.3986590764456954,1.5856573488602275,3.869487583942538,1000,-28.905202663433926,-29.124752849306752,-38.83467519972457,-17.242862788631243,1000
Hunan Province,10.806258054459285,2.377081922916104,2.408710624274764,1.5865064916419689,3.8926458166362643,1000,-28.752079538787733,-28.99470355379046,-38.658861026922295,-17.147203865590527,1000
Hunan Province,10.959514440208048,2.3856981446740324,2.4176073224165093,1.5873228018723566,3.9154955975518595,1000,-28.600995637141324,-28.84429234266943,-38.48560930221333,-17.053197124035183,1000
Hunan Province,11.114944336866362,2.3942983704187686,2.4286376295139718,1.5881064474438078,3.938851127394711,1000,-28.4519037384758,-28.7224935079753,-38.314859192208004,-16.960799838527524,1000
Hunan Province,11.272578569575057,2.4028824554890154,2.4386970088773716,1.5907887826563691,3.970541724622171,1000,-28.30475813674811,-28.59852030023183,-38.146551824303444,-16.869970746691262,1000
Hunan Province,11.432448400642912,2.4114502570363556,2.4468896208345754,1.5943753779969596,4.003090476023527,1000,-28.159514578672923,-28.466310736179103,-37.980005417674924,-16.780669987109675,1000
Hunan Province,11.594585535746647,2.420001633991688,2.4517120557620604,1.5979700016243379,4.035832654948606,1000,-28.01613020547141,-28.290394196804506,-37.815552365308726,-16.692859040360727,1000
Hunan Province,11.75902213021888,2.4285364470333963,2.458057964837121,1.6015743639865687,4.064304330821864,1000,-27.874563497418844,-28.11895796722645,-37.65249315191086,-16.60650067300412,1000
Hunan Province,11.925790795425188,2.4370545585561216,2.4655387632444654,1.6052272051615513,4.09642077171902,1000,-27.7347742210359,-27.962378266271205,-37.44105066546601,-16.521558884350757,1000
Hunan Province,12.094924605231677,2.445555832640782,2.4735984563684044,1.6088887258544948,4.126864637363119,1000,-27.596723378776595,-27.817911987193085,-37.22867020544215,-16.43799885585391,1000
Hunan Province,12.266457102564248,2.45404013502535,2.48871478484131,1.6118715288210914,4.150044812423275,1000,-27.460373161076582,-27.713856095881503,-37.01837283681003,-16.355786902972945,1000
Hunan Province,12.440422306060885,2.462507333076774,2.499308018163198,1.6117191530623203,4.173195134181781,1000,-27.325686900632817,-27.60709000099135,-36.809873238258966,-16.27489042936979,1000
Hunan Province,12.61685471681832,2.4709572957635983,2.509512712104834,1.61413898206386,4.1963146378173475,1000,-27.19262902879413,-27.48630896545857,-36.60409950215716,-16.195277883307384,1000
Hunan Province,12.795789325234312,2.479389893629539,2.518649180687249,1.6165671529027477,4.219402367587913,1000,-27.061165033949777,-27.32017245801271,-36.451447586279926,-16.116918716127604,1000
Hunan Province,12.97726161794703,2.4878049987678246,2.524496115749837,1.6202803964308679,4.242515602810978,1000,-26.93126142180927,-27.165812716749677,-36.30040808234136,-16.039783342693777,1000
Hunan Province,13.161307584872835,2.496202484796492,2.5330516949492052,1.6240015401406132,4.286341106550148,1000,-26.80288567747394,-27.04348765219349,-36.152207202179525,-15.979433640011797,1000
Hunan Province,13.34796372634384,2.5045822268341222,2.5442840773577915,1.6277306111530827,4.330660927318666,1000,-26.676006229206287,-26.878430514364133,-36.03513361278631,-15.943788590564587,1000
Hunan Province,13.537267060346762,2.5129441014766534,2.5506318104483436,1.6293615507649992,4.375480547497001,1000,-26.5505924138088,-26.742076268297893,-35.91916835272059,-15.909129078418077,1000
Hunan Province,13.729255129864352,2.5212879867745968,2.55926615604635,1.630888540944967,4.420805513686287,1000,-26.426614443529076,-26.61902379948382,-35.80446643128943,-15.83760238095657,1000
Hunan Province,13.923966010321017,2.529613762211241,2.5661843795778263,1.6324553936323172,4.461804380240833,1000,-26.304043374413368,-26.48560088056039,-35.691076119521775,-15.70411522496138,1000
Hunan Province,14.121438317133991,2.5379213086812102,2.5761810311206217,1.6332387680405187,4.488926078165947,1000,-26.182851076034233,-26.369284327650803,-35.540156260520035,-15.611175698367827,1000
Hunan Province,14.321711213371648,2.5462105084697817,2.5818180580428898,1.632478816143335,4.516102744424807,1000,-26.063010202523845,-26.240959318452738,-35.37773782503468,-15.543295623226184,1000
Hunan Province,14.524824417520344,2.554481245232935,2.589195896768343,1.6342232198285294,4.543333968274505,1000,-25.944494164846795,-26.105336287602015,-35.27297754054339,-15.476152427118762,1000
Hunan Province,14.730818211361496,2.562733403977701,2.5980008111592188,1.6382139758607548,4.570438947529189,1000,-25.827277104250665,-25.999991131953017,-35.14335948104662,-15.409731816686145,1000
Hunan Province,14.939733447960323,2.570966871043349,2.605459263490029,1.6396464291873372,4.594683035205268,1000,-25.711333866836988,-25.883515716358893,-34.999096907856625,-15.344019888231626,1000
Hunan Province,15.151611559767899,2.579181534082926,2.6154354907704915,1.6410061312853934,4.6210517317805975,1000,-25.596639979196507,-25.761131960742723,-34.856350422396666,-15.27900311420651,1000
Hunan Province,15.36649456683814,2.5873772820453773,2.6249881808986664,1.642348223320249,4.652515704267715,1000,-25.483171625057984,-25.640697075214216,-34.715091454203055,-15.214668330259926,1000
Hunan Province,15.584425085161254,2.5955540051582555,2.6333261120482456,1.6436647418521497,4.680294101970275,1000,-25.370905622900615,-25.52378139760621,-34.5928393079468,-15.151002722826005,1000
Hunan Province,15.80544633511545,2.6037115949107563,2.6422763202808266,1.6449557702549797,4.707844066660954,1000,-25.259819404484556,-25.431957998791248,-34.477214675135116,-15.073352520512188,1000
Hunan Province,16.029602150038478,2.611849944037297,2.649574194070464,1.646250111575361,4.735445723890289,1000,-25.149890994254886,-25.35329830505195,-34.362442724899104,-15.010729950868893,1000
Hunan Province,16.25693698492072,2.6199689465016487,2.656148116899047,1.647526480090591,4.763098665651395,1000,-25.041098989578686,-25.256006406086534,-34.247375780289346,-14.948966385982759,1000
Hunan Province,16.487495925221637,2.6280684974812787,2.662601585989965,1.6487784068567555,4.790802484223133,1000,-24.93342254177507,-25.14572812913726,-34.13326709247585,-14.881567625902008,1000
Hunan Province,16.721324695811123,2.63614849335232,2.670929994906574,1.6500059774679516,4.818556772159613,1000,-24.826841337901698,-25.025650617514415,-34.02027783690454,-14.780687369393588,1000
Hunan Province,16.9584696700378,2.644208831674815,2.68041820277182,1.6513437292176794,4.846361122280202,1000,-24.72133558326254,-24.91075330226448,-33.90838803626225,-14.722189353327305,1000
Hunan Province,17.198977878925845,2.652249411178388,2.6853168216813397,1.6544328739313559,4.874215127660403,1000,-24.616885984603122,-24.781681022731235,-33.7597383075837,-14.599794075080016,1000
Hunan Province,17.442897020502272,2.6602701317483985,2.6911155837623655,1.6575338157955593,4.902118381622865,1000,-24.513473733963064,-24.673855254242213,-33.628088790149306,-14.480273425568312,1000
Hunan Province,17.690275469256502,2.6682708944122133,2.699991523102568,1.660646607972996,4.93007047772921,1000,-24.411080493154255,-24.58280040235583,-33.55756962137567,-14.381623807321233,1000
Hunan Province,17.941162285734062,2.6762516013260536,2.7063081641909523,1.6637713036108202,4.958071009772104,1000,-24.30968837883826,-24.492730282578734,-33.47674646771994,-14.283970935757043,1000
Hunan Province,18.195607226266368,2.684212155762153,2.714591116754462,1.6669079558463344,4.986119571767931,1000,-24.209279948173457,-24.406231932246563,-33.372330231729784,-14.187868351953107,1000
Hunan Province,18.453660752838495,2.6921524620960517,2.7208938068263775,1.6693504288957322,5.01421575794996,1000,-24.109838185010815,-24.314031982576317,-33.26788194049923,-14.092892845572429,1000
Hunan Province,18.715374043096883,2.7000724257945246,2.7291600735750254,1.6677122465737517,5.0422033893072555,1000,-24.011346486608513,-24.22281589860244,-33.16399610310147,-13.998858290930269,1000
Hunan Province,18.98079900049901,2.7079719534034306,2.737432997542208,1.666062398814641,5.070209125569532,1000,-23.91378865084624,-24.132666725726224,-33.06106302751453,-13.905748582292055,1000
Hunan Province,19.249988264606937,2.7158509525363055,2.7440446012563706,1.66702414569135,5.098258685491553,1000,-23.817148863919034,-24.01300641841182,-32.95994839939183,-13.813678126644696,1000
Hunan Province,19.5229952215269,2.723709331862743,2.7521394239576025,1.6656803613349287,5.143080122556489,1000,-23.721411688480558,-23.914991498219337,-32.86006786680293,-13.737707696196317,1000
Hunan Province,19.799874014496957,2.7315470010975065,2.7595133812127814,1.6643405185705467,5.189229923081486,1000,-23.626562052232664,-23.813713931403868,-32.76109003598846,-13.682502014538573,1000
Hunan Province,20.080679554624734,2.7393638709895805,2.7706973834632045,1.6631154930911805,5.235826268010968,1000,-23.532585236922404,-23.72804032723363,-32.66269567923322,-13.625504248787562,1000
Hunan Province,20.365467531777558,2.747159853311648,2.784012825039966,1.6662726748484455,5.268163166742733,1000,-23.439466867746816,-23.620114456424353,-32.56418227024567,-13.525674787313124,1000
Hunan Province,20.65429442562691,2.7549348608497923,2.7943663598998145,1.670510815760515,5.293781924062628,1000,-23.347192903135756,-23.53029643159767,-32.46652991933674,-13.426701766493645,1000
Hunan Province,20.947217516849612,2.762688807393372,2.80635277920143,1.6749018052362283,5.319399364089624,1000,-23.25574962490515,-23.432495046398778,-32.36972482777052,-13.328571364425153,1000
Hunan Province,21.244294898487812,2.770421607725173,2.8133606169964636,1.6781173021311058,5.344773435958328,1000,-23.1651236287577,-23.367102898159477,-32.27375351070696,-13.231344188652583,1000
Hunan Province,21.54558548747015,2.7781331776119074,2.818841905041918,1.683562597412129,5.369982179912067,1000,-23.07530181512533,-23.27921940026187,-32.166944398172134,-13.13493880061197,1000
Hunan Province,21.851149036296203,2.7858234337944703,2.82473762535401,1.6848298681457075,5.395178375880957,1000,-22.986271380328528,-23.182313727750323,-32.051545256789325,-13.039330761937622,1000
Hunan Province,22.161046144886758,2.7934922939792917,2.832183868786254,1.6798992113647069,5.420361456516726,1000,-22.898019808051778,-23.092906705391336,-31.95620322639631,-12.949784976705528,1000
Hunan Province,22.475338272602087,2.8011396768288424,2.8417570910595593,1.6766170976501005,5.445530857010341,1000,-22.81053486111031,-23.004454106578514,-31.87089498198098,-12.868892275416817,1000
Hunan Province,22.794087750430666,2.8087655019529536,2.850532330781931,1.6789211211654884,5.470686015089815,1000,-22.72380457350453,-22.9115869413547,-31.748976546514378,-12.788701672387909,1000
Hunan Province,23.11735779335081,2.816369689900484,2.8618105274142245,1.68137730509808,5.495826371016848,1000,-22.63781724274891,-22.811144328104355,-31.654968481136297,-12.70943747555891,1000
Hunan Province,23.44521251286752,2.8239521621506287,2.868151245177218,1.6838323356249658,5.531032219974713,1000,-22.552561422459856,-22.705785469992186,-31.576639807891794,-12.6642705190693,1000
Hunan Province,23.777716929727255,2.831512841104579,2.877542151576688,1.686318733862242,5.5784608707466115,1000,-22.468025915197437,-22.61892314908509,-31.499022705330113,-12.622596792482026,1000
Hunan Province,24.11493698681292,2.839051650077889,2.8863743678314275,1.6882910472475703,5.626327229896908,1000,-22.38419976555072,-22.525581642575048,-31.421943030158243,-12.545255481509985,1000
Hunan Province,24.456939562221798,2.8465685132921106,2.8939779622561703,1.6871684492329777,5.674635463539516,1000,-22.301072253451665,-22.430640283680134,-31.34553053898656,-12.454774091660855,1000
Hunan Province,24.80379248252897,2.854063355867283,2.903549392060049,1.6860166384201085,5.723389779289382,1000,-22.218632887715387,-22.351899353023253,-31.269795731588705,-12.358064374425005,1000
Hunan Province,25.155564536238728,2.861536103814341,2.91262097633057,1.6848358463622657,5.772594426676824,1000,-22.136871399792934,-22.26208637638688,-31.189043408626134,-12.27538588134294,1000
Hunan Province,25.5123254874269,2.8689866840275866,2.9259469409219,1.6836263041374453,5.822253697568891,1000,-22.055777737731933,-22.177351700647836,-31.103631048808065,-12.186466064744462,1000
Hunan Province,25.874146089576563,2.8764150242775455,2.9354928375965166,1.68236187751788,5.872371926592308,1000,-21.975342060335183,-22.08450429698158,-31.01888935517929,-12.098053984284581,1000
Hunan Province,26.241098099610003,2.883821053203667,2.94295481564832,1.6810173981491876,5.922953491563299,1000,-21.895554731507623,-21.999420100509344,-30.93480863048602,-12.035251628372318,1000
Hunan Province,26.613254292119716,2.8912047003074264,2.954249201811229,1.679644528288188,5.9633762549451355,1000,-21.816406314790374,-21.935770445480017,-30.851379377208705,-11.988188146609092,1000
Hunan Province,26.990688473801132,2.898565895945374,2.9623463876884863,1.6782436306780413,5.9985410965639065,1000,-21.737887568068277,-21.860797841943413,-30.768592292281056,-11.941607680530856,1000
Hunan Province,27.37347549809014,2.905904571322535,2.969948627254981,1.676878449991681,6.03468835048262,1000,-21.659989438449117,-21.76997080239886,-30.686435775164973,-11.861245993049012,1000
Hunan Province,27.761691280008147,2.9132206584856015,2.979321171748494,1.676386484054754,6.093994071815552,1000,-21.58270305730412,-21.693392040624218,-30.60481581082796,-11.766416330240231,1000
Hunan Province,28.155412811217662,2.9205140903165434,2.989309415381911,1.6766490952279252,6.15395826323328,1000,-21.506019735468502,-21.617423223353864,-30.523812847247846,-11.672195296890319,1000
Hunan Province,28.554718175291498,2.9277848005262617,2.9981760614268333,1.676889783180804,6.214588564590998,1000,-21.429930958591196,-21.536516258643772,-30.44341828383333,-11.578575119679607,1000
Hunan Province,28.959686563198343,2.935032723648282,3.008292074992878,1.6771086473673649,6.275892708843455,1000,-21.354428382631227,-21.44032406175392,-30.363576951159448,-11.502264317276037,1000
Hunan Province,29.370398289008122,2.942257795032507,3.0198066795065373,1.6773057873082284,6.337861075021016,1000,-21.279503829495244,-21.367805267986604,-30.28417731665413,-11.430479685052529,1000
Hunan Province,29.786934805820028,2.9494599508394446,3.0327269837193276,1.6770822989525138,6.373825240195012,1000,-21.205149282810183,-21.30347726391973,-30.205362941385648,-11.359366098503294,1000
